id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
1488,34,66,1985,11,Female,6427 12th Boulevard,41.65,-81.43,$20155,$41091,$86837,695,6
211,43,71,1976,5,Male,441 River Street,34.61,-114.3,$14214,$28983,$36482,755,3
1443,47,69,1972,7,Male,318 Ninth Lane,21.44,-158.18,$17175,$35016,$54455,732,3
801,82,69,1938,2,Female,2303 12th Lane,32.73,-101.95,$14989,$23175,$1626,723,5
655,49,66,1970,3,Female,211 Lexington Drive,41.44,-82.18,$14880,$30340,$64661,552,3
669,38,62,1981,9,Female,2182 Martin Luther King Street,44.69,-73.45,$20177,$41141,$71060,683,2
1726,67,65,1952,10,Female,3667 Washington Avenue,27.75,-82.64,$34974,$23533,$23132,687,1
444,24,68,1995,9,Female,549 Ocean Boulevard,40.84,-73.87,$12939,$26382,$13161,748,2
418,29,66,1990,7,Male,7333 George Street,33.56,-112.57,$25449,$51891,$83166,693,4
242,41,65,1978,6,Male,6389 El Camino Drive,42.19,-73.35,$21365,$43560,$58544,850,5
168,51,56,1968,7,Female,2920 11th Boulevard,30.27,-87.7,$15553,$31713,$42895,646,1
960,29,66,1990,8,Male,506 Washington Lane,33.83,-117.85,$26180,$53376,$60953,750,3
1911,58,75,1961,11,Female,3856 Valley Boulevard,37.08,-94.5,$16574,$33793,$108196,768,4
259,71,65,1948,5,Female,391 South Street,28.78,-81.27,$22585,$38009,$20529,689,3
300,40,64,1979,12,Male,69 Martin Luther King Street,41.36,-73.2,$37131,$75711,$121251,750,1
1967,55,74,1964,9,Male,3570 North Boulevard,33.64,-117.67,$30307,$61793,$686,767,4
434,31,74,1988,10,Female,7808 Lincoln Drive,42.02,-93.62,$26190,$53395,$73370,785,3
1076,61,66,1958,8,Female,3987 11th Drive,35.05,-78.87,$18316,$37342,$48611,779,5
723,59,68,1960,5,Female,3179 Seventh Drive,29.76,-95.38,$17359,$35397,$55112,828,5
1398,52,66,1967,4,Male,304 Third Boulevard,40.85,-74.4,$34756,$70862,$16595,745,5
1464,63,61,1957,1,Female,99 Valley Stream Street,42.8,-73.92,$30839,$49569,$58019,682,2
1505,29,69,1990,11,Male,556 Fourth Street,38.04,-97.34,$18479,$37677,$66737,685,2
1130,50,65,1970,1,Female,801 Mountain View Street,47.3,-122.31,$21756,$44355,$44779,680,3
62,78,68,1941,11,Female,9911 Rose Street,41.13,-124.04,$15296,$22290,$9235,716,6
1623,32,73,1987,4,Female,8121 North Boulevard,39.11,-84.46,$17278,$35227,$25277,746,3
1416,73,65,1946,9,Female,8258 Jefferson Drive,43.03,-76.3,$24172,$48750,$18724,709,8
1998,65,67,1954,9,Male,10 Third Avenue,37.56,-122.37,$0,$645,$790,688,3
1299,40,70,1979,11,Female,2578 Park Boulevard,39.29,-85.76,$18295,$37299,$31923,723,2
303,94,66,1926,1,Male,93 Lafayette Boulevard,40.48,-104.9,$27185,$60080,$1807,690,6
1138,51,64,1968,3,Female,5334 11th Avenue,33.68,-86.39,$20542,$41886,$107734,768,3
1750,47,55,1973,2,Female,892 Elm Street,41.8,-87.87,$34681,$70711,$100226,741,2
1117,49,68,1970,4,Female,2350 Bayview Street,41.36,-97.97,$13582,$27691,$24480,687,2
1322,35,62,1984,5,Female,775 Essex Lane,39.67,-75.75,$22319,$45508,$93806,636,1
878,45,65,1974,3,Male,13 Lake Drive,40.03,-76.49,$19663,$40093,$81752,615,2
609,59,62,1961,2,Male,795 Tenth Street,32.91,-96.62,$18408,$37536,$63386,717,3
761,18,69,2001,3,Female,94 Lafayette Avenue,21.45,-158.01,$27576,$56222,$63846,726,4
1313,35,67,1985,1,Male,9853 Sussex Street,40.61,-79.83,$14798,$30172,$39959,653,2
1558,47,65,1973,2,Female,675 Little Creek Drive,40.64,-73.94,$25172,$51330,$106161,597,2
399,37,68,1982,5,Female,365 Ocean Lane,42.35,-71.85,$31514,$64252,$92973,802,2
325,45,57,1974,11,Male,7044 Plum Street,35.22,-92.38,$19589,$39942,$52441,709,4
689,65,62,1954,3,Female,440 Maple Drive,40.76,-74.23,$18012,$39077,$14019,709,1
1763,49,66,1970,6,Male,6593 North Avenue,44.96,-93.26,$18660,$38039,$27179,717,3
717,23,65,1996,8,Female,361 Fourth Street,28.04,-81.96,$26325,$53675,$82373,659,5
884,75,64,1945,2,Male,3095 Eighth Drive,42.97,-85.77,$21663,$42812,$22171,631,4
1701,56,67,1963,4,Male,942 Lincoln Lane,33.94,-118.24,$11393,$23231,$48624,726,3
117,20,71,2000,1,Male,58 Bayview Street,36.24,-90.04,$14824,$30229,$43239,595,3
126,63,65,1956,10,Male,5159 Wessex Avenue,34.72,-92.35,$13047,$26600,$0,799,4
1051,32,71,1987,11,Female,13 Norfolk Avenue,41.7,-71.42,$24424,$49800,$137460,694,2
462,63,57,1956,9,Female,219 Ocean Avenue,40.62,-75.36,$24571,$50696,$32793,767,5
1454,30,64,1990,1,Male,7051 West Drive,33.79,-117.99,$17564,$35813,$43474,748,2
467,38,65,1981,9,Male,969 Lexington Lane,35.06,-85.25,$21988,$44831,$20906,705,3
1802,39,62,1980,11,Female,719 Third Lane,40.34,-74.44,$29088,$59313,$102360,802,2
1563,49,67,1970,8,Female,924 Spruce Street,33.96,-118.27,$11073,$22583,$62461,683,4
1235,18,65,2002,2,Male,283 Rose Lane,33.6,-117.66,$30564,$62316,$146487,813,1
587,20,62,1999,8,Male,5310 Hillside Avenue,40.64,-73.94,$12433,$25350,$70475,643,2
709,26,66,1993,9,Female,3114 East Street,42.92,-88.84,$21057,$42931,$48783,742,3
1036,19,68,2000,5,Male,5966 Hill Boulevard,40.1,-74.93,$24817,$50602,$66762,722,2
372,32,71,1988,1,Male,4725 North Street,41.66,-83.58,$12101,$24668,$22338,756,1
929,63,62,1956,4,Female,899 Grant Lane,40.15,-75.22,$44106,$56102,$59198,850,1
253,61,62,1959,1,Male,4110 Lafayette Boulevard,38.35,-81.63,$21705,$44257,$110587,664,2
1549,68,74,1952,1,Male,731 Martin Luther King Boulevard,29.76,-95.38,$31072,$63355,$140526,747,5
529,55,68,1964,8,Male,9604 West Boulevard,42.89,-70.87,$22448,$45767,$41791,721,4
1306,46,58,1973,5,Female,136 Tenth Boulevard,33.82,-117.91,$16252,$33137,$40559,706,2
1798,79,65,1940,4,Male,760 Tenth Avenue,40.69,-89.43,$24926,$37898,$32994,517,2
389,27,67,1992,7,Male,9517 Ninth Street,44.53,-73.15,$26033,$53082,$106945,689,3
1829,25,68,1995,2,Male,4920 Valley Stream Drive,33.34,-84.1,$21682,$44204,$59310,710,3
1392,24,61,1995,5,Male,5653 North Drive,33.62,-112.05,$26023,$53061,$84073,743,3
1949,28,67,1991,7,Female,993 Ninth Street,32.46,-86.44,$21796,$44444,$130382,706,1
1881,67,67,1952,9,Male,159 Mill Street,42.05,-83.38,$22321,$56542,$9097,733,6
1706,24,67,1995,4,Female,165 Plum Avenue,34.83,-89.17,$13161,$26839,$70077,805,2
848,51,69,1968,5,Male,166 River Drive,38.86,-76.6,$33529,$68362,$96182,711,2
1044,30,60,1989,6,Male,978 Wessex Avenue,36.44,-82.34,$22388,$45649,$150985,693,1
1112,34,66,1985,11,Female,5411 Madison Avenue,31.09,-97.71,$14665,$29897,$27736,760,6
802,35,67,1984,3,Female,3369 Wessex Avenue,38.74,-121.25,$29367,$59872,$95927,752,4
859,51,72,1968,4,Male,865 Wessex Lane,36.15,-85.5,$15955,$32531,$78193,631,4
441,41,64,1978,6,Female,608 Washington Drive,33.65,-84.86,$22613,$46108,$64994,635,1
879,54,66,1966,2,Male,938 Forest Street,25.92,-97.48,$11140,$22714,$27227,702,3
1437,77,65,1942,4,Female,456 Birch Lane,47.43,-122.92,$19640,$44807,$13730,751,4
1413,39,65,1980,5,Female,796 Sussex Avenue,39.03,-87.05,$15285,$31170,$33165,685,5
1710,33,69,1986,10,Female,928 Bayview Street,43.54,-89.46,$19635,$40029,$0,787,3
1037,38,67,1981,9,Male,889 Forest Lane,29.67,-82.33,$24992,$50957,$73187,653,2
966,26,69,1993,4,Female,445 Fourth Lane,26.35,-98.11,$11763,$23987,$39071,630,1
107,50,70,1970,1,Male,1504 Lincoln Drive,34.29,-94.33,$13123,$26758,$41064,734,5
1247,69,71,1950,9,Female,6466 Ninth Drive,35.54,-118.91,$21654,$44152,$90526,700,5
700,21,68,1998,12,Female,649 Second Avenue,40.71,-73.99,$91487,$186534,$233746,590,1
1363,18,66,2002,2,Male,62715 Sixth Avenue,42.72,-78.83,$24121,$49185,$92484,690,2
10,30,66,1990,2,Male,835 George Drive,25.77,-80.2,$28871,$58865,$94134,727,2
1725,49,66,1970,9,Female,791 11th Boulevard,37.55,-77.46,$20917,$42652,$133935,729,6
1145,43,65,1977,1,Female,7512 South Boulevard,44.26,-88.39,$36825,$75080,$35268,747,3
864,56,69,1963,10,Female,7532 Park Boulevard,43.43,-116.32,$19198,$39146,$72957,766,3
1357,75,65,1944,12,Female,402 Birch Boulevard,47.2,-122.4,$16941,$11410,$0,812,7
1344,61,65,1958,11,Male,186 Forest Avenue,42.58,-83.03,$22974,$46843,$66529,736,2
1252,23,70,1996,7,Female,473 El Camino Street,33.86,-118.33,$25900,$52815,$77064,658,2
935,18,71,2002,1,Female,197 George Drive,31.5,-82.85,$15701,$32014,$61420,728,3
1748,44,71,1975,7,Female,6624 Valley Street,31.21,-81.37,$26808,$54659,$73363,628,1
1123,44,66,1975,7,Male,6882 Forest Drive,34.8,-79.54,$13683,$27896,$42046,710,3
546,51,68,1969,1,Male,599 East Lane,41.68,-71.66,$25111,$51196,$26617,681,3
430,52,67,1967,5,Female,903 Hill Boulevard,41.42,-87.35,$26168,$53350,$128676,685,5
61,44,65,1976,2,Female,4121 Mountain View Boulevard,41.05,-73.74,$45812,$93406,$151935,801,3
1621,66,69,1953,9,Male,900 Catherine Street,32.96,-117.12,$36323,$74059,$144396,744,4
413,21,70,1998,3,Male,1848 Mountain View Avenue,33.86,-84.68,$25025,$51028,$105239,660,2
269,21,69,1998,5,Female,537 Fourth Lane,39.65,-82.74,$19000,$38739,$0,689,3
37,41,60,1978,7,Female,533 Sussex Drive,43.31,-76.57,$17013,$34690,$48954,683,4
1793,37,63,1982,8,Male,5608 Hillside Avenue,34.77,-89.44,$14367,$29297,$36303,825,4
1846,82,64,1937,10,Male,635 Sussex Drive,36.74,-91.86,$14191,$33356,$938,566,4
116,31,68,1988,8,Male,168 Sussex Boulevard,42.95,-77.59,$32973,$67230,$45269,685,2
752,65,64,1954,6,Female,5814 Lincoln Lane,40.82,-72.98,$27376,$64829,$15537,664,3
1185,29,66,1990,11,Female,5493 Catherine Drive,33.95,-84.54,$33093,$67473,$140270,780,1
683,61,66,1959,1,Male,201 Grant Drive,40.79,-77.85,$25031,$51039,$0,704,5
903,25,67,1994,8,Male,2484 Essex Avenue,41.38,-72.85,$29231,$59599,$79126,717,5
559,56,59,1963,5,Male,593 Valley Stream Drive,35.97,-97.02,$17394,$35468,$53185,490,2
1338,33,67,1986,12,Male,12 12th Avenue,42.58,-87.85,$23060,$47023,$0,765,2
75,80,66,1939,12,Female,6328 Forest Street,29.76,-95.38,$18528,$22326,$1620,564,4
861,22,67,1997,7,Female,919 First Street,41.99,-89.2,$20147,$41080,$106545,793,1
100,56,66,1963,9,Male,3982 Ocean View Street,35.98,-79.99,$24005,$48944,$79960,813,7
1140,44,65,1975,7,Male,591 South Avenue,38.96,-95.25,$27149,$55351,$152645,703,6
531,18,68,2001,12,Male,6294 Essex Drive,37.18,-113.6,$14470,$29497,$66044,722,3
279,25,64,1995,2,Female,940 Plum Boulevard,27.95,-82.48,$34122,$69572,$137845,753,2
362,37,59,1983,1,Male,6680 River Avenue,36.07,-115.21,$23889,$48710,$59824,792,3
1458,32,66,1987,6,Male,6106 Norfolk Boulevard,30.06,-89.93,$17536,$35755,$61748,708,4
976,67,69,1952,8,Female,198 Lincoln Street,41.09,-73.42,$30736,$62669,$70317,760,5
71,39,69,1980,5,Male,164 Ocean View Street,43.44,-93.21,$16087,$32801,$44496,701,2
375,50,66,1970,2,Female,4492 Grant Drive,35.7,-81.21,$18444,$37617,$57746,695,3
403,33,72,1986,7,Male,699 Third Avenue,32.15,-94.79,$17898,$36496,$119670,759,1
983,77,67,1942,8,Male,8407 Forest Drive,43.45,-76.5,$20447,$47993,$3080,827,5
435,71,66,1948,8,Female,5023 11th Avenue,37.06,-113.57,$15881,$23350,$19515,679,2
542,52,65,1967,7,Female,4092 El Camino Lane,35.46,-97.51,$14465,$29496,$49681,704,5
1090,59,66,1960,10,Female,102 Burns Boulevard,40.68,-75.22,$21005,$42825,$105122,850,5
60,47,64,1972,8,Female,467 Birch Avenue,43.23,-77.06,$16703,$34057,$59247,655,4
287,42,73,1977,8,Female,152 El Camino Boulevard,29.31,-95.01,$21178,$43181,$57199,710,3
1857,32,66,1987,8,Male,4063 Burns Boulevard,40.77,-74.39,$47698,$97248,$197100,775,5
1291,43,64,1976,11,Male,582 Essex Street,38.21,-91.16,$17101,$34869,$53381,699,2
408,58,62,1961,4,Female,690 Hill Lane,45.4,-91.84,$15371,$31343,$49537,741,3
173,63,62,1956,5,Female,440 North Street,32.45,-99.73,$16665,$30399,$19404,668,4
1787,52,66,1967,9,Female,417 Hill Lane,38.04,-84.45,$28583,$58278,$51539,689,6
1800,62,55,1958,2,Male,506 Washington Lane,37.48,-86.29,$14038,$9445,$14856,641,2
438,32,66,1987,10,Female,12960 El Camino Lane,40.72,-74.17,$16691,$34034,$55846,633,2
1988,59,67,1960,8,Male,763 Essex Avenue,25.77,-80.2,$53676,$109440,$180865,737,5
1143,20,61,2000,2,Female,72 Lexington Avenue,40.55,-74.28,$30587,$62365,$137710,606,1
1250,85,67,1935,1,Female,872 Lake Avenue,40.01,-78.36,$15262,$38499,$1493,746,5
1767,21,65,1998,9,Female,3208 El Camino Street,39.7,-86.38,$23355,$47622,$87054,709,2
1072,48,62,1972,1,Female,940 First Drive,38.71,-92.08,$19627,$40017,$75377,648,1
1841,28,71,1991,5,Female,672 Grant Lane,29.98,-81.67,$19805,$40381,$63008,730,3
1202,63,65,1956,10,Female,881 Ocean View Street,41.83,-87.68,$0,$4,$0,691,3
235,32,67,1987,12,Female,7012 11th Lane,40.71,-73.99,$23874,$48676,$110589,721,4
1766,62,66,1957,9,Male,6076 Bayview Boulevard,43.06,-87.96,$9995,$20377,$12092,789,4
1702,53,68,1967,2,Female,75011 Lafayette Drive,33.99,-117.53,$19851,$40470,$87086,691,5
1142,52,62,1967,3,Male,544 Main Drive,42.15,-71.13,$38878,$79272,$107029,716,3
1653,42,63,1978,1,Male,603 Rose Avenue,41.85,-72.65,$29261,$59663,$89579,681,1
1982,30,71,1990,2,Male,5737 Washington Boulevard,40.13,-75.06,$34043,$69412,$64273,699,2
1423,23,55,1996,3,Female,989 Hill Avenue,28.8,-81.88,$11204,$22844,$37625,689,1
48,69,63,1950,4,Male,5233 Valley Stream Street,35.11,-106.62,$20993,$16542,$36831,733,3
1582,23,71,1996,10,Female,515 Tenth Lane,36.46,-121.82,$29174,$59479,$69645,688,1
656,61,64,1958,5,Female,98 Ninth Street,35.06,-85.09,$25814,$52633,$137109,704,1
500,21,67,1998,4,Female,4497 Summit Boulevard,36.5,-80.61,$15286,$31167,$29342,749,3
1862,25,65,1994,4,Female,7111 Lexington Avenue,41.57,-93.61,$18568,$37864,$57052,686,1
1850,18,61,2001,9,Female,293 South Street,31.94,-94.85,$16183,$32998,$45196,736,1
1808,31,69,1988,8,Female,1415 Sixth Street,32.02,-102.1,$17329,$35331,$55566,697,4
277,46,68,1974,2,Male,2292 South Street,33.77,-89.81,$15568,$31739,$81905,799,5
1716,18,65,2001,4,Female,1692 Hillside Avenue,32.21,-98.67,$12583,$25654,$55761,746,1
516,35,66,1984,10,Male,34 Summit Drive,32.61,-117.03,$16942,$34542,$35474,697,4
620,26,61,1993,5,Male,930 Mill Drive,37.8,-89.03,$16397,$33437,$56690,588,1
159,53,69,1966,7,Male,274 Summit Street,32.79,-96.76,$13799,$28134,$20231,707,3
478,54,71,1965,9,Male,9939 Mill Lane,34.05,-84.07,$35710,$72807,$0,803,3
772,62,65,1957,10,Female,24684 Ocean View Boulevard,45.47,-122.37,$22599,$46075,$139335,741,3
1537,35,69,1984,6,Female,4395 Bayview Lane,47.69,-117.19,$17760,$36213,$48364,637,1
1429,62,66,1957,7,Female,4823 Lincoln Drive,39.76,-104.87,$16459,$33556,$10619,799,4
1228,54,61,1965,7,Male,456 Sixth Boulevard,30.26,-97.74,$23287,$47482,$59590,726,5
991,52,60,1967,8,Male,3740 Ocean Lane,41.37,-82.1,$18110,$36927,$54145,554,1
1249,18,65,2002,1,Female,24 Lafayette Street,30.84,-83.27,$19681,$40131,$48468,721,1
1242,52,69,1967,10,Female,549 Tenth Avenue,41.83,-87.68,$14963,$30509,$56953,641,2
1759,87,69,1932,11,Female,983 George Boulevard,33.27,-117.28,$22270,$33279,$1642,778,6
1058,61,67,1958,3,Male,5363 Tenth Lane,36.18,-87.34,$17261,$35196,$51751,684,4
1730,52,65,1967,10,Female,445 West Boulevard,40.71,-74.06,$21642,$44128,$148684,739,3
1632,20,70,1999,8,Female,885 Bayview Lane,46.87,-96.81,$22214,$45292,$88917,660,4
1224,42,66,1977,9,Male,763 Lexington Avenue,38.99,-76.93,$26224,$53464,$20683,751,4
1940,40,65,1979,10,Female,464 Lake Drive,40.74,-73.85,$13177,$26865,$19529,826,5
1132,18,69,2002,2,Female,2668 Lafayette Avenue,28.4,-80.6,$20392,$41579,$50190,694,2
895,46,70,1973,8,Female,9503 South Street,34.23,-116.86,$15515,$31632,$76538,832,3
1556,30,67,1989,7,Female,594 Mountain View Street,46.8,-100.76,$23679,$48277,$110153,740,4
1025,19,62,2000,10,Male,122 11th Drive,34.05,-79.75,$16393,$33426,$51699,664,4
1972,73,68,1946,3,Female,3802 Maple Street,41.47,-81.67,$9389,$13089,$10928,772,4
86,24,65,1995,6,Male,7675 Main Boulevard,33.0,-81.3,$11384,$23212,$25138,799,3
344,18,63,2002,1,Male,7193 George Boulevard,34.22,-118.59,$24074,$49084,$106863,577,3
1189,63,68,1956,11,Female,412 Spruce Boulevard,42.66,-73.79,$15490,$31582,$23359,693,4
921,74,66,1945,5,Male,960 Mill Lane,42.98,-77.67,$26072,$54013,$3628,779,8
393,41,64,1978,12,Male,3536 Burns Street,33.44,-94.07,$15884,$32387,$65171,765,1
1254,61,65,1959,2,Female,576 Jefferson Boulevard,40.12,-88.64,$16978,$34619,$13326,747,5
212,52,67,1968,2,Male,142 First Drive,32.79,-96.76,$13799,$28137,$88482,797,6
1262,56,68,1963,11,Female,5814 Ocean Street,41.01,-121.47,$13723,$27981,$62926,717,3
122,65,66,1954,3,Female,6303 South Boulevard,29.69,-91.3,$19237,$39221,$45409,786,4
1118,25,70,1994,8,Female,166 Littlewood Lane,34.06,-118.35,$40761,$83104,$222502,714,5
974,59,65,1960,9,Male,948 Federal Drive,34.73,-82.25,$23966,$48867,$92873,644,2
1274,49,61,1970,4,Female,824 West Drive,41.95,-71.7,$24260,$49464,$123198,705,6
1453,37,73,1982,11,Female,4830 Ocean Drive,33.73,-87.28,$17716,$36122,$51593,641,2
337,20,74,1999,9,Male,2539 Hill Street,41.69,-71.51,$22701,$46284,$46220,850,1
1023,49,69,1970,10,Female,990 Burns Boulevard,35.25,-81.17,$23879,$48688,$81995,679,1
1903,50,68,1969,9,Female,9794 Essex Lane,47.68,-122.38,$35031,$71427,$115702,709,3
604,60,65,1959,12,Male,53 Madison Street,39.84,-75.71,$34744,$70840,$52578,736,4
1637,32,66,1988,2,Female,8445 11th Lane,34.99,-80.86,$26878,$54804,$172493,687,2
1470,88,57,1931,9,Male,636 Main Avenue,30.79,-98.43,$13088,$22371,$994,700,4
1856,51,65,1968,11,Male,1209 George Drive,34.93,-78.72,$18376,$37467,$50461,784,4
907,32,71,1987,11,Male,2426 Littlewood Avenue,44.94,-93.1,$30650,$62492,$18680,686,3
1923,42,67,1977,8,Male,9387 Lincoln Boulevard,37.02,-93.47,$17222,$35119,$57463,850,3
674,63,66,1957,1,Female,13 Sixth Boulevard,32.73,-117.08,$13805,$28147,$25987,756,7
1665,19,62,2001,1,Male,3804 Ninth Street,33.94,-84.2,$31677,$64585,$121851,665,1
548,33,69,1986,6,Male,81 Wessex Drive,38.02,-121.3,$14709,$29996,$44313,809,4
209,61,67,1959,1,Female,2111 Burns Street,31.65,-106.15,$14322,$29206,$25966,716,6
730,51,69,1968,8,Male,932 Bayview Avenue,38.9,-94.68,$41663,$84944,$57746,713,3
670,21,71,1998,3,Female,7469 El Camino Street,42.31,-83.21,$11773,$24006,$57226,801,2
627,50,62,1969,11,Male,6669 Burns Street,41.83,-73.12,$22401,$45674,$83331,717,1
924,48,75,1972,1,Female,6126 Ocean View Boulevard,40.06,-85.84,$19810,$40392,$52417,645,1
894,41,68,1978,5,Female,1071 Lafayette Street,43.3,-71.33,$19781,$40334,$65793,597,3
1633,36,65,1984,1,Male,4172 Federal Drive,33.38,-111.87,$21053,$42927,$132343,687,4
1593,24,69,1995,12,Male,652 Maple Street,39.77,-84.19,$18208,$37122,$58984,753,4
720,36,65,1983,5,Female,980 Federal Drive,42.38,-83.1,$9710,$19800,$40038,682,3
264,49,67,1970,8,Male,468 Park Lane,40.23,-77.02,$21728,$44303,$53407,696,1
827,61,71,1958,4,Female,9189 Valley Street,43.1,-75.23,$15194,$30984,$39222,616,4
414,45,66,1975,1,Female,471 Eighth Lane,40.79,-74.47,$55362,$112875,$44432,709,2
1439,28,65,1991,11,Female,5663 Martin Luther King Boulevard,36.19,-82.95,$14406,$29371,$32300,715,2
843,35,64,1984,8,Male,4238 Lexington Lane,41.84,-87.75,$13891,$28325,$38658,822,6
1008,52,69,1968,2,Female,38688 First Avenue,41.83,-87.68,$22296,$45462,$68494,657,5
1834,32,66,1987,7,Female,767 Park Drive,33.57,-101.87,$17444,$35565,$54634,681,3
1126,18,64,2002,1,Male,3578 Pine Lane,35.4,-80.59,$20570,$41940,$82593,710,1
881,61,70,1958,3,Female,4155 Spruce Avenue,39.85,-75.18,$28663,$58433,$48231,696,4
679,57,69,1962,11,Male,1690 Main Avenue,41.27,-80.13,$16809,$34272,$39514,765,4
1333,18,69,2001,9,Male,38 Valley Stream Street,27.75,-82.64,$34974,$71312,$200793,741,4
398,49,69,1970,11,Female,6999 Lexington Lane,38.51,-121.49,$18344,$37401,$76201,737,4
151,18,65,2002,2,Female,303 Lexington Drive,26.23,-80.13,$27916,$56921,$115330,823,1
106,52,60,1967,10,Male,146 Plum Avenue,39.77,-86.14,$14691,$29957,$60321,624,5
1784,51,68,1969,1,Male,6310 El Camino Drive,38.96,-90.18,$21680,$44206,$62813,690,1
1924,47,57,1973,1,Male,605 Hillside Boulevard,29.97,-92.12,$18730,$38190,$81968,652,1
671,37,66,1982,4,Female,363 Main Lane,35.93,-89.92,$16689,$34032,$68762,769,2
1472,43,69,1976,6,Male,33 Bayview Avenue,35.05,-78.87,$17751,$36189,$16988,694,3
855,51,65,1969,1,Male,1047 Seventh Street,32.32,-90.2,$11061,$22557,$63019,699,5
981,44,68,1975,11,Male,4169 Fourth Lane,34.23,-119.07,$27544,$56163,$104767,671,1
1030,44,71,1975,10,Male,168 Mill Drive,45.63,-122.52,$22050,$44963,$90682,705,4
384,20,68,1999,11,Male,76089 Grant Boulevard,42.58,-83.03,$19200,$39144,$55347,702,1
80,82,67,1937,8,Female,362 Martin Luther King Street,41.01,-84.47,$15090,$21815,$1597,498,5
1331,49,70,1971,2,Female,6661 Mill Lane,47.11,-122.76,$24044,$49026,$83385,718,1
205,38,68,1982,1,Male,839 Essex Lane,47.65,-111.38,$19560,$39882,$77817,809,4
1048,59,63,1960,12,Female,265 Ocean Drive,29.79,-95.82,$26422,$53878,$78143,779,4
1801,18,64,2001,9,Female,3371 Madison Boulevard,33.29,-117.3,$15520,$31644,$70064,480,1
1490,30,69,1989,4,Female,145 Spruce Street,39.86,-104.86,$20522,$41839,$46226,761,4
818,54,66,1965,3,Female,2571 Plum Avenue,27.98,-80.66,$15318,$31240,$26005,770,5
1463,80,69,1940,1,Female,221 Catherine Boulevard,42.15,-74.53,$14515,$9766,$66,732,4
1835,25,65,1994,8,Female,355 Burns Boulevard,40.86,-76.78,$16519,$33682,$42690,793,1
952,29,66,1990,5,Male,7135 Ninth Lane,42.31,-71.16,$62177,$126775,$28869,685,2
616,45,72,1974,5,Female,4173 Wessex Avenue,32.19,-88.05,$17076,$34817,$63313,586,1
638,65,65,1955,2,Female,674 Elm Boulevard,41.54,-96.13,$25102,$16889,$38489,679,5
1366,25,63,1994,9,Female,212 Lincoln Lane,30.33,-81.65,$19617,$40000,$127951,767,3
443,31,71,1988,5,Male,913 Mill Boulevard,43.15,-72.36,$20592,$41986,$134162,697,1
336,23,65,1996,12,Male,2545 Federal Drive,40.71,-74.06,$21642,$44128,$0,760,1
611,23,65,1996,7,Male,16 Jefferson Drive,42.26,-88.0,$28799,$58721,$135065,758,1
973,55,68,1964,5,Male,1587 Rose Lane,34.51,-89.94,$12285,$25051,$19465,734,4
632,20,67,1999,12,Female,12694 Fourth Boulevard,40.12,-102.72,$14242,$29040,$36331,703,1
1918,45,67,1974,6,Male,955 Seventh Avenue,32.59,-85.48,$20782,$42379,$64124,550,1
1827,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,$22727,$46341,$78610,686,6
70,20,64,2000,2,Male,8997 Summit Avenue,40.26,-76.71,$31040,$63292,$145756,635,1
672,37,68,1983,2,Male,95873 Madison Boulevard,35.81,-83.25,$11755,$23967,$3880,722,4
1461,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,$23559,$48038,$83238,704,6
510,27,65,1992,10,Male,311 Little Creek Boulevard,37.72,-122.44,$22549,$45973,$0,777,2
256,75,65,1945,2,Male,863 Park Drive,35.82,-78.31,$19485,$22850,$17453,714,6
1410,22,63,1998,1,Female,7902 Norfolk Drive,39.3,-76.44,$21017,$42856,$67954,571,1
574,22,66,1997,12,Male,7296 Second Lane,38.38,-84.29,$17478,$35635,$16372,713,4
1837,66,66,1953,5,Female,56 Tenth Boulevard,33.97,-118.24,$11649,$24947,$1767,766,4
1974,74,57,1945,4,Female,826 12th Drive,39.99,-111.81,$18058,$31792,$28723,647,3
30,23,59,1996,8,Female,2478 El Camino Avenue,31.96,-94.05,$19119,$38983,$96098,577,1
1270,31,67,1988,4,Female,8862 Ninth Avenue,40.21,-75.27,$35861,$73117,$73557,685,2
1815,59,66,1960,3,Female,8060 Pine Boulevard,41.82,-71.41,$30403,$61991,$2151,758,4
805,19,65,2000,3,Female,5709 Little Creek Lane,42.38,-83.1,$15790,$32192,$24074,686,2
464,36,64,1983,11,Male,2352 Bayview Boulevard,28.5,-81.37,$33078,$67444,$93513,850,1
1042,22,67,1997,10,Female,6179 Eighth Boulevard,43.73,-70.55,$22485,$45846,$103277,766,1
1579,81,70,1938,6,Female,7673 Plum Drive,27.95,-82.48,$18881,$28594,$1821,728,5
830,29,71,1990,10,Female,412 First Boulevard,29.99,-95.26,$32943,$67166,$123932,688,2
465,47,72,1972,5,Male,38318 West Drive,34.42,-84.11,$20581,$41965,$55700,724,2
1954,47,68,1973,1,Female,965 Wessex Street,33.94,-117.95,$23740,$48406,$80441,683,3
959,35,67,1984,11,Female,5223 Lafayette Drive,40.22,-74.93,$50208,$102369,$189558,738,2
1049,66,67,1953,11,Female,289 Ocean View Avenue,25.77,-80.2,$17893,$36481,$81550,850,6
1925,25,63,1994,11,Male,225 Seventh Avenue,45.11,-93.39,$29872,$60910,$110864,679,2
